Hanwell,45.89385517707807,-66.76166331523393
Fredericton,45.96039519983896,-66.64752013490383
Nackawic,46.00311321088603,-67.24092404088141
McAdam,45.59491842039123,-67.32636788590146
Stanley,46.28304247317833,-66.74081047964326
